EmployeeID,MonthStart,WorkingDays,SickLeaveDays,CasualLeaveDays,OvertimeHours
1162,01-10-2023,22,0,3,0
1162,01-11-2023,22,0,0,12
1162,01-12-2023,22,2,0,0
1162,01-01-2024,22,0,0,12
1162,01-02-2024,22,1,0,12
1162,01-03-2024,22,0,1,0
1162,01-04-2024,22,1,0,0
1162,01-05-2024,22,1,1,0
1162,01-06-2024,22,1,1,0
1162,01-07-2024,22,2,0,0
1162,01-08-2024,22,0,0,0
1162,01-09-2024,22,0,0,0
1162,01-10-2024,22,1,0,8
1162,01-11-2024,22,0,0,0
1162,01-12-2024,22,1,0,0
1162,01-01-2025,22,0,1,0
1162,01-02-2025,22,0,0,0
1162,01-03-2025,22,0,0,4
1162,01-04-2025,22,0,0,4
1162,01-05-2025,22,0,1,0
1162,01-06-2025,22,0,0,4
1162,01-07-2025,22,1,1,0
1162,01-08-2025,22,1,0,8
1163,01-06-2021,22,0,1,12
1163,01-07-2021,22,0,1,0
1163,01-08-2021,22,1,1,4
1163,01-09-2021,22,1,0,0
1163,01-10-2021,22,2,0,0
1163,01-11-2021,22,2,1,0
1163,01-12-2021,22,1,0,12
1163,01-01-2022,22,1,0,0
1163,01-02-2022,22,1,0,8
1163,01-03-2022,22,2,1,12
1163,01-04-2022,22,1,2,4
1163,01-05-2022,22,0,0,8
1163,01-06-2022,22,0,0,4
1163,01-07-2022,22,0,0,0
1163,01-08-2022,22,1,0,0
1163,01-09-2022,22,0,0,8
1163,01-10-2022,22,3,1,0
1163,01-11-2022,22,1,0,4
1163,01-12-2022,22,0,0,0
1163,01-01-2023,22,1,2,0
1163,01-02-2023,22,1,0,4
1163,01-03-2023,22,0,1,8
1163,01-04-2023,22,2,0,0
1163,01-05-2023,22,3,1,8
1163,01-06-2023,22,1,1,4
1163,01-07-2023,22,0,0,0
1163,01-08-2023,22,0,0,4
1163,01-09-2023,22,0,0,8
1163,01-10-2023,22,0,3,12
1163,01-11-2023,22,1,0,12
1163,01-12-2023,22,0,3,0
1163,01-01-2024,22,1,1,0
1163,01-02-2024,22,1,1,16
1163,01-03-2024,22,1,0,0
1163,01-04-2024,22,2,0,0
1163,01-05-2024,22,1,1,0
1163,01-06-2024,22,1,0,0
1163,01-07-2024,22,2,1,0
1163,01-08-2024,22,2,0,4
1163,01-09-2024,22,0,0,0
1163,01-10-2024,22,1,2,4
1163,01-11-2024,22,1,0,0
1163,01-12-2024,22,1,2,16
1163,01-01-2025,22,0,0,0
1163,01-02-2025,22,1,1,8
1163,01-03-2025,22,0,1,12
1163,01-04-2025,22,2,0,0
1163,01-05-2025,22,0,0,0
1163,01-06-2025,22,1,2,0
1163,01-07-2025,22,0,0,0
1163,01-08-2025,22,0,0,4
1163,01-09-2025,22,1,3,16
1163,01-10-2025,22,1,1,16
1163,01-11-2025,22,0,0,0
1164,01-04-2025,22,0,0,0
1164,01-05-2025,22,0,1,8
1164,01-06-2025,22,2,1,8
1164,01-07-2025,22,1,0,0
1164,01-08-2025,22,2,1,8
1164,01-09-2025,22,0,0,0
1164,01-10-2025,22,1,0,12
1164,01-11-2025,22,0,1,8
1165,01-06-2021,22,2,0,16
1165,01-07-2021,22,1,0,0
1165,01-08-2021,22,1,0,12
1165,01-09-2021,22,1,1,4
1165,01-10-2021,22,0,1,0
1165,01-11-2021,22,1,1,4
1165,01-12-2021,22,0,1,0
1165,01-01-2022,22,0,2,12
1165,01-02-2022,22,0,0,0
1165,01-03-2022,22,1,0,0
1165,01-04-2022,22,2,0,0
1165,01-05-2022,22,2,0,16
1165,01-06-2022,22,0,0,16
1165,01-07-2022,22,1,0,12
1165,01-08-2022,22,0,0,0
1165,01-09-2022,22,1,2,0
1165,01-10-2022,22,1,1,0
1165,01-11-2022,22,1,0,0
1165,01-12-2022,22,1,1,0
1165,01-01-2023,22,1,1,0
1165,01-02-2023,22,0,1,0
1165,01-03-2023,22,1,1,0
1165,01-04-2023,22,1,0,0
1165,01-05-2023,22,2,0,4
1165,01-06-2023,22,0,1,4
1165,01-07-2023,22,1,1,12
1165,01-08-2023,22,0,0,4
1165,01-09-2023,22,0,2,0
1165,01-10-2023,22,2,0,8
1165,01-11-2023,22,1,0,8
1165,01-12-2023,22,0,0,8
1165,01-01-2024,22,1,0,4
1165,01-02-2024,22,0,0,8
1165,01-03-2024,22,0,0,8
1165,01-04-2024,22,0,2,0
1165,01-05-2024,22,1,0,8
1165,01-06-2024,22,1,0,0
1165,01-07-2024,22,1,1,0
1165,01-08-2024,22,1,0,0
1165,01-09-2024,22,1,0,0
1165,01-10-2024,22,3,0,0
1165,01-11-2024,22,1,0,4
1165,01-12-2024,22,1,1,8
1165,01-01-2025,22,1,2,8
1165,01-02-2025,22,1,1,0
1165,01-03-2025,22,0,1,0
1165,01-04-2025,22,0,0,0
1165,01-05-2025,22,1,0,4
1165,01-06-2025,22,0,0,4
1165,01-07-2025,22,0,0,16
1165,01-08-2025,22,1,1,16
1165,01-09-2025,22,0,1,16
1165,01-10-2025,22,1,2,4
1165,01-11-2025,22,2,0,0
1166,01-02-2020,22,0,1,4
1166,01-03-2020,22,0,0,0
1166,01-04-2020,22,2,0,0
1166,01-05-2020,22,0,0,0
1166,01-06-2020,22,1,2,8
1166,01-07-2020,22,0,0,4
1166,01-08-2020,22,1,0,12
1166,01-09-2020,22,2,1,4
1166,01-10-2020,22,0,0,4
1166,01-11-2020,22,0,0,0
1166,01-12-2020,22,0,0,4
1166,01-01-2021,22,1,0,4
1166,01-02-2021,22,0,1,4
1166,01-03-2021,22,0,1,8
1166,01-04-2021,22,1,1,0
1166,01-05-2021,22,0,0,0
1166,01-06-2021,22,0,0,0
1166,01-07-2021,22,1,1,0
1166,01-08-2021,22,0,0,0
1166,01-09-2021,22,0,0,0
1166,01-10-2021,22,1,1,4
1166,01-11-2021,22,2,0,0
1166,01-12-2021,22,0,1,0
1166,01-01-2022,22,1,0,0
1167,01-07-2019,22,2,0,0
1167,01-08-2019,22,1,0,0
1167,01-09-2019,22,0,0,0
1167,01-10-2019,22,2,1,0
1167,01-11-2019,22,0,0,4
1167,01-12-2019,22,0,1,12
1167,01-01-2020,22,1,1,12
1167,01-02-2020,22,2,0,0
1167,01-03-2020,22,0,0,0
1167,01-04-2020,22,0,2,0
1167,01-05-2020,22,0,1,0
1167,01-06-2020,22,0,0,0
1167,01-07-2020,22,2,0,4
1167,01-08-2020,22,0,1,12
1167,01-09-2020,22,0,2,12
1167,01-10-2020,22,0,2,4
1167,01-11-2020,22,0,1,0
1167,01-12-2020,22,1,0,16
1167,01-01-2021,22,0,0,12
1167,01-02-2021,22,1,1,0
1167,01-03-2021,22,1,1,0
1167,01-04-2021,22,3,0,4
1167,01-05-2021,22,1,1,0
1167,01-06-2021,22,1,0,0
1167,01-07-2021,22,0,1,0
1167,01-08-2021,22,1,0,0
1167,01-09-2021,22,1,0,4
1167,01-10-2021,22,2,0,0
1167,01-11-2021,22,1,1,12
1167,01-12-2021,22,1,2,4
1167,01-01-2022,22,1,1,0
1167,01-02-2022,22,0,1,8
1167,01-03-2022,22,0,0,4
1167,01-04-2022,22,1,0,0
1167,01-05-2022,22,0,0,0
1167,01-06-2022,22,0,1,12
1167,01-07-2022,22,1,1,0
1167,01-08-2022,22,1,0,4
1167,01-09-2022,22,0,0,0
1167,01-10-2022,22,0,0,8
1167,01-11-2022,22,0,0,12
1167,01-12-2022,22,2,1,8
1167,01-01-2023,22,0,0,12
1167,01-02-2023,22,0,2,4
1167,01-03-2023,22,0,0,0
1167,01-04-2023,22,0,1,8
1167,01-05-2023,22,0,2,8
1167,01-06-2023,22,0,0,4
1167,01-07-2023,22,0,1,0
1167,01-08-2023,22,1,0,0
1167,01-09-2023,22,0,0,8
1167,01-10-2023,22,0,0,0
1167,01-11-2023,22,0,1,0
1167,01-12-2023,22,0,0,0
1167,01-01-2024,22,1,1,4
1167,01-02-2024,22,1,0,0
1167,01-03-2024,22,2,0,4
1167,01-04-2024,22,0,0,0
1167,01-05-2024,22,0,0,8
1167,01-06-2024,22,2,0,0
1167,01-07-2024,22,0,1,8
1167,01-08-2024,22,1,0,0
1167,01-09-2024,22,1,0,8
1167,01-10-2024,22,0,0,12
1167,01-11-2024,22,0,0,0
1167,01-12-2024,22,2,1,8
1167,01-01-2025,22,0,0,0
1167,01-02-2025,22,0,2,4
1167,01-03-2025,22,1,1,8
1167,01-04-2025,22,1,0,4
1167,01-05-2025,22,0,2,0
1167,01-06-2025,22,0,3,0
1167,01-07-2025,22,1,0,0
1167,01-08-2025,22,0,0,4
1167,01-09-2025,22,0,0,4
1167,01-10-2025,22,0,1,12
1167,01-11-2025,22,0,0,0
1168,01-08-2022,22,1,0,0
1168,01-09-2022,22,0,0,8
1168,01-10-2022,22,0,1,4
1168,01-11-2022,22,0,0,4
1168,01-12-2022,22,0,0,12
1168,01-01-2023,22,0,0,8
1168,01-02-2023,22,1,0,0
1168,01-03-2023,22,1,0,0
1168,01-04-2023,22,1,0,8
1168,01-05-2023,22,0,0,16
1168,01-06-2023,22,0,0,0
1168,01-07-2023,22,0,0,4
1168,01-08-2023,22,0,0,8
1168,01-09-2023,22,0,1,0
1168,01-10-2023,22,1,0,8
1168,01-11-2023,22,0,0,0
1168,01-12-2023,22,1,1,16
1168,01-01-2024,22,1,1,16
1168,01-02-2024,22,0,0,0
1168,01-03-2024,22,1,0,0
1168,01-04-2024,22,1,1,8
1168,01-05-2024,22,0,0,8
1168,01-06-2024,22,0,0,8
1168,01-07-2024,22,0,0,0
1168,01-08-2024,22,0,2,4
1168,01-09-2024,22,0,0,0
1168,01-10-2024,22,0,1,4
1168,01-11-2024,22,1,0,8
1168,01-12-2024,22,0,2,0
1168,01-01-2025,22,1,0,0
1168,01-02-2025,22,0,0,0
1168,01-03-2025,22,1,0,0
1168,01-04-2025,22,2,0,12
1168,01-05-2025,22,0,0,0
1168,01-06-2025,22,1,2,12
1168,01-07-2025,22,0,0,12
1168,01-08-2025,22,2,1,0
1168,01-09-2025,22,0,0,4
1168,01-10-2025,22,1,1,0
1168,01-11-2025,22,1,1,0
1169,01-10-2023,22,0,1,12
1169,01-11-2023,22,0,1,16
1169,01-12-2023,22,1,0,8
1169,01-01-2024,22,0,0,4
1169,01-02-2024,22,1,1,8
1169,01-03-2024,22,1,0,0
1169,01-04-2024,22,1,2,4
1169,01-05-2024,22,1,0,8
1169,01-06-2024,22,0,2,0
1169,01-07-2024,22,0,1,0
1169,01-08-2024,22,0,0,8
1169,01-09-2024,22,0,0,16
1169,01-10-2024,22,0,0,12
1169,01-11-2024,22,0,0,0
1169,01-12-2024,22,2,0,0
1169,01-01-2025,22,1,1,8
1169,01-02-2025,22,0,1,0
1169,01-03-2025,22,0,3,4
1169,01-04-2025,22,0,2,8
1169,01-05-2025,22,1,2,4
1169,01-06-2025,22,3,1,0
1169,01-07-2025,22,2,0,4
1169,01-08-2025,22,1,1,0
1169,01-09-2025,22,0,0,0
1169,01-10-2025,22,0,0,0
1169,01-11-2025,22,1,0,0
1170,01-04-2023,22,0,0,0
1170,01-05-2023,22,2,0,12
1170,01-06-2023,22,0,0,8
1170,01-07-2023,22,1,1,4
1170,01-08-2023,22,0,0,0
1170,01-09-2023,22,2,2,0
1170,01-10-2023,22,0,3,0
1170,01-11-2023,22,2,1,8
1170,01-12-2023,22,2,0,0
1170,01-01-2024,22,0,0,0
1170,01-02-2024,22,0,3,12
1170,01-03-2024,22,3,1,0
1170,01-04-2024,22,1,0,0
1170,01-05-2024,22,2,2,8
1170,01-06-2024,22,1,1,0
1170,01-07-2024,22,2,2,4
1170,01-08-2024,22,0,1,0
1170,01-09-2024,22,0,0,4
1170,01-10-2024,22,1,1,12
1170,01-11-2024,22,1,1,0
1170,01-12-2024,22,0,2,0
1170,01-01-2025,22,0,1,0
1170,01-02-2025,22,0,0,12
1170,01-03-2025,22,1,0,4
1170,01-04-2025,22,0,2,12
1170,01-05-2025,22,0,1,16
1170,01-06-2025,22,3,0,16
1170,01-07-2025,22,1,0,4
1170,01-08-2025,22,0,1,4
1170,01-09-2025,22,0,0,0
1170,01-10-2025,22,0,1,8
1170,01-11-2025,22,2,1,16
1171,01-06-2021,22,0,2,12
1171,01-07-2021,22,1,1,0
1171,01-08-2021,22,1,1,0
1171,01-09-2021,22,1,1,0
1171,01-10-2021,22,1,0,4
1171,01-11-2021,22,0,1,0
1171,01-12-2021,22,0,1,8
1171,01-01-2022,22,2,0,0
1171,01-02-2022,22,0,1,0
1171,01-03-2022,22,0,0,4
1171,01-04-2022,22,0,0,0
1171,01-05-2022,22,1,0,8
1171,01-06-2022,22,0,1,0
1171,01-07-2022,22,0,1,0
1171,01-08-2022,22,0,1,0
1171,01-09-2022,22,2,0,0
1171,01-10-2022,22,2,0,4
1171,01-11-2022,22,1,0,4
1171,01-12-2022,22,1,1,4
1171,01-01-2023,22,0,0,12
1171,01-02-2023,22,0,0,4
1171,01-03-2023,22,2,1,12
1171,01-04-2023,22,1,0,0
1171,01-05-2023,22,0,0,8
1171,01-06-2023,22,0,0,0
1171,01-07-2023,22,0,1,0
1171,01-08-2023,22,0,0,0
1171,01-09-2023,22,1,1,0
1171,01-10-2023,22,0,0,16
1171,01-11-2023,22,0,2,0
1171,01-12-2023,22,0,0,0
1171,01-01-2024,22,0,0,20
1171,01-02-2024,22,1,2,0
1171,01-03-2024,22,2,1,16
1171,01-04-2024,22,1,0,0
1171,01-05-2024,22,2,0,0
1171,01-06-2024,22,0,1,0
1171,01-07-2024,22,1,1,8
1171,01-08-2024,22,1,2,12
1171,01-09-2024,22,0,0,0
1171,01-10-2024,22,0,2,12
1171,01-11-2024,22,1,1,4
1171,01-12-2024,22,1,0,0
1171,01-01-2025,22,0,0,0
1171,01-02-2025,22,1,0,12
1171,01-03-2025,22,0,0,0
1171,01-04-2025,22,0,1,8
1171,01-05-2025,22,0,0,8
1171,01-06-2025,22,1,2,8
1171,01-07-2025,22,0,0,0
1171,01-08-2025,22,0,0,8
1171,01-09-2025,22,0,1,4
1171,01-10-2025,22,0,0,0
1171,01-11-2025,22,0,0,0
1172,01-02-2019,22,0,0,12
1172,01-03-2019,22,1,1,0
1172,01-04-2019,22,0,0,0
1172,01-05-2019,22,0,0,8
1172,01-06-2019,22,0,0,0
1172,01-07-2019,22,0,0,0
1172,01-08-2019,22,0,1,0
1172,01-09-2019,22,0,1,4
1172,01-10-2019,22,1,2,4
1172,01-11-2019,22,1,0,16
1172,01-12-2019,22,0,0,8
1172,01-01-2020,22,2,1,0
1172,01-02-2020,22,1,1,0
1172,01-03-2020,22,1,1,20
1172,01-04-2020,22,0,1,16
1172,01-05-2020,22,0,1,0
1172,01-06-2020,22,0,2,12
1172,01-07-2020,22,1,2,0
1172,01-08-2020,22,0,1,4
1172,01-09-2020,22,1,0,20
1172,01-10-2020,22,1,0,0
1172,01-11-2020,22,0,2,0
1172,01-12-2020,22,0,0,4
1172,01-01-2021,22,0,0,0
1172,01-02-2021,22,0,1,8
1172,01-03-2021,22,0,1,0
1172,01-04-2021,22,0,0,0
1172,01-05-2021,22,0,0,8
1172,01-06-2021,22,0,0,0
1172,01-07-2021,22,0,1,4
1172,01-08-2021,22,0,0,8
1172,01-09-2021,22,2,1,0
1172,01-10-2021,22,2,0,0
1172,01-11-2021,22,1,0,8
1172,01-12-2021,22,0,1,0
1172,01-01-2022,22,1,0,16
1172,01-02-2022,22,0,1,0
1172,01-03-2022,22,1,1,0
1172,01-04-2022,22,1,1,8
1172,01-05-2022,22,0,0,4
1172,01-06-2022,22,0,0,12
1172,01-07-2022,22,0,0,0
1172,01-08-2022,22,0,0,0
1172,01-09-2022,22,2,0,4
1172,01-10-2022,22,1,0,4
1172,01-11-2022,22,2,0,4
1172,01-12-2022,22,0,1,0
1172,01-01-2023,22,0,0,12
1172,01-02-2023,22,1,2,0
1172,01-03-2023,22,0,0,12
1172,01-04-2023,22,1,0,8
1172,01-05-2023,22,0,1,0
1172,01-06-2023,22,0,0,0
1172,01-07-2023,22,0,2,0
1172,01-08-2023,22,0,0,8
1172,01-09-2023,22,0,3,8
1172,01-10-2023,22,0,0,0
1172,01-11-2023,22,0,1,0
1172,01-12-2023,22,0,0,4
1172,01-01-2024,22,1,0,0
1172,01-02-2024,22,0,0,0
1172,01-03-2024,22,0,0,0
1172,01-04-2024,22,0,3,12
1172,01-05-2024,22,1,0,0
1172,01-06-2024,22,0,0,0
1172,01-07-2024,22,0,0,0
1172,01-08-2024,22,2,0,0
1172,01-09-2024,22,1,1,12
1172,01-10-2024,22,0,0,8
1172,01-11-2024,22,2,0,0
1172,01-12-2024,22,0,0,12
1172,01-01-2025,22,1,0,16
1172,01-02-2025,22,1,0,0
1172,01-03-2025,22,1,0,0
1172,01-04-2025,22,0,0,4
1172,01-05-2025,22,0,1,0
1172,01-06-2025,22,2,1,4
1172,01-07-2025,22,0,0,0
1172,01-08-2025,22,0,0,0
1172,01-09-2025,22,2,0,0
1172,01-10-2025,22,1,0,12
1172,01-11-2025,22,1,0,8
1173,01-02-2022,22,1,0,0
1173,01-03-2022,22,0,0,0
1173,01-04-2022,22,0,2,4
1173,01-05-2022,22,0,1,8
1173,01-06-2022,22,0,1,4
1173,01-07-2022,22,0,0,8
1173,01-08-2022,22,1,0,0
1173,01-09-2022,22,0,2,20
1173,01-10-2022,22,1,0,0
1173,01-11-2022,22,1,1,0
1173,01-12-2022,22,0,1,0
1173,01-01-2023,22,1,1,0
1173,01-02-2023,22,2,0,12
1173,01-03-2023,22,0,2,0
1173,01-04-2023,22,0,3,4
1173,01-05-2023,22,1,1,0
1173,01-06-2023,22,2,1,12
1173,01-07-2023,22,1,1,8
1173,01-08-2023,22,1,0,8
1173,01-09-2023,22,0,0,16
1173,01-10-2023,22,0,1,8
1173,01-11-2023,22,1,0,0
1173,01-12-2023,22,0,1,0
1173,01-01-2024,22,1,0,4
1173,01-02-2024,22,0,0,8
1173,01-03-2024,22,1,1,16
1173,01-04-2024,22,2,1,0
1173,01-05-2024,22,2,2,0
1173,01-06-2024,22,1,1,0
1173,01-07-2024,22,1,2,0
1173,01-08-2024,22,0,0,0
1173,01-09-2024,22,1,1,0
1173,01-10-2024,22,0,0,0
1173,01-11-2024,22,0,0,0
1173,01-12-2024,22,0,0,4
1173,01-01-2025,22,1,0,0
1173,01-02-2025,22,0,0,4
1173,01-03-2025,22,3,0,0
1173,01-04-2025,22,0,1,0
1173,01-05-2025,22,2,0,4
1173,01-06-2025,22,1,0,0
1173,01-07-2025,22,0,0,12
1173,01-08-2025,22,2,1,12
1173,01-09-2025,22,0,0,0
1173,01-10-2025,22,2,0,12
1173,01-11-2025,22,0,1,0
1174,01-07-2025,22,0,1,0
1174,01-08-2025,22,1,0,8
1174,01-09-2025,22,0,0,4
1174,01-10-2025,22,1,0,0
1175,01-06-2022,22,0,0,12
1175,01-07-2022,22,0,0,4
1175,01-08-2022,22,1,0,8
1175,01-09-2022,22,0,0,4
1175,01-10-2022,22,3,0,8
1175,01-11-2022,22,1,1,8
1175,01-12-2022,22,0,0,12
1175,01-01-2023,22,1,1,0
1175,01-02-2023,22,0,1,0
1175,01-03-2023,22,0,0,20
1175,01-04-2023,22,1,1,8
1175,01-05-2023,22,1,0,8
1175,01-06-2023,22,0,2,8
1175,01-07-2023,22,1,2,0
1175,01-08-2023,22,3,0,0
1175,01-09-2023,22,0,0,0
1175,01-10-2023,22,0,0,4
1175,01-11-2023,22,0,0,0
1175,01-12-2023,22,0,0,0
1175,01-01-2024,22,0,0,4
1175,01-02-2024,22,2,1,12
1175,01-03-2024,22,2,0,4
1175,01-04-2024,22,0,1,12
1175,01-05-2024,22,1,0,0
1175,01-06-2024,22,0,1,0
1175,01-07-2024,22,0,0,4
1175,01-08-2024,22,1,1,4
1175,01-09-2024,22,0,0,0
1175,01-10-2024,22,0,0,0
1175,01-11-2024,22,2,0,0
1175,01-12-2024,22,0,0,12
1175,01-01-2025,22,0,1,0
1175,01-02-2025,22,0,1,8
1175,01-03-2025,22,0,0,12
1175,01-04-2025,22,0,1,0
1175,01-05-2025,22,0,2,20
1175,01-06-2025,22,0,2,12
1175,01-07-2025,22,0,1,0
1175,01-08-2025,22,0,0,0
1175,01-09-2025,22,0,1,0
1175,01-10-2025,22,2,0,8
1175,01-11-2025,22,0,0,4
1176,01-12-2019,22,1,0,12
1176,01-01-2020,22,1,0,0
1176,01-02-2020,22,2,0,0
1176,01-03-2020,22,2,1,12
1176,01-04-2020,22,1,1,0
1176,01-05-2020,22,0,1,0
1176,01-06-2020,22,0,0,0
1176,01-07-2020,22,2,1,0
1176,01-08-2020,22,0,0,0
1176,01-09-2020,22,0,1,0
1176,01-10-2020,22,0,0,12
1176,01-11-2020,22,0,0,0
1176,01-12-2020,22,1,0,0
1176,01-01-2021,22,1,0,4
1176,01-02-2021,22,0,0,4
1176,01-03-2021,22,0,1,8
1176,01-04-2021,22,1,0,12
1176,01-05-2021,22,0,2,0
1176,01-06-2021,22,1,0,8
1176,01-07-2021,22,2,1,0
1176,01-08-2021,22,0,1,8
1176,01-09-2021,22,1,1,0
1176,01-10-2021,22,0,2,16
1176,01-11-2021,22,1,1,8
1176,01-12-2021,22,1,1,0
1176,01-01-2022,22,2,0,0
1176,01-02-2022,22,1,2,4
1176,01-03-2022,22,1,1,0
1176,01-04-2022,22,0,2,12
1176,01-05-2022,22,0,0,0
1176,01-06-2022,22,0,0,0
1176,01-07-2022,22,1,0,0
1176,01-08-2022,22,0,2,4
1176,01-09-2022,22,1,0,8
1176,01-10-2022,22,3,0,4
1176,01-11-2022,22,0,1,12
1176,01-12-2022,22,1,1,0
1176,01-01-2023,22,1,1,0
1176,01-02-2023,22,0,1,0
1176,01-03-2023,22,1,0,0
1176,01-04-2023,22,1,2,8
1176,01-05-2023,22,0,0,8
1176,01-06-2023,22,0,2,0
1176,01-07-2023,22,0,0,8
1176,01-08-2023,22,1,0,12
1176,01-09-2023,22,0,0,0
1176,01-10-2023,22,0,0,4
1176,01-11-2023,22,1,2,8
1176,01-12-2023,22,2,0,0
1176,01-01-2024,22,0,1,4
1176,01-02-2024,22,0,1,4
1176,01-03-2024,22,0,0,8
1176,01-04-2024,22,1,1,4
1176,01-05-2024,22,0,2,0
1176,01-06-2024,22,2,0,4
1176,01-07-2024,22,1,0,0
1176,01-08-2024,22,0,0,0
1176,01-09-2024,22,0,0,0
1176,01-10-2024,22,1,0,0
1176,01-11-2024,22,1,1,16
1176,01-12-2024,22,0,0,16
1176,01-01-2025,22,2,0,0
1176,01-02-2025,22,0,0,16
1176,01-03-2025,22,0,1,4
1176,01-04-2025,22,0,1,0
1176,01-05-2025,22,0,1,0
1176,01-06-2025,22,1,1,0
1176,01-07-2025,22,1,0,4
1176,01-08-2025,22,0,0,0
1176,01-09-2025,22,0,0,8
1176,01-10-2025,22,0,0,8
1176,01-11-2025,22,1,1,4
1177,01-06-2019,22,3,0,4
1177,01-07-2019,22,0,0,8
1177,01-08-2019,22,0,1,12
1177,01-09-2019,22,0,0,0
1177,01-10-2019,22,0,1,4
1177,01-11-2019,22,0,1,8
1177,01-12-2019,22,0,2,12
1177,01-01-2020,22,0,1,0
1177,01-02-2020,22,0,1,0
1177,01-03-2020,22,3,1,4
1177,01-04-2020,22,1,0,4
1177,01-05-2020,22,0,0,0
1177,01-06-2020,22,0,1,8
1177,01-07-2020,22,0,0,0
1177,01-08-2020,22,0,1,12
1177,01-09-2020,22,0,0,0
1177,01-10-2020,22,1,1,12
1177,01-11-2020,22,0,0,4
1177,01-12-2020,22,1,1,0
1177,01-01-2021,22,2,1,0
1177,01-02-2021,22,0,0,0
1177,01-03-2021,22,1,0,8
1177,01-04-2021,22,0,2,0
1177,01-05-2021,22,2,0,16
1177,01-06-2021,22,1,0,8
1177,01-07-2021,22,1,0,0
1177,01-08-2021,22,1,1,8
1177,01-09-2021,22,1,0,4
1177,01-10-2021,22,0,1,4
1177,01-11-2021,22,0,2,8
1177,01-12-2021,22,2,1,4
1177,01-01-2022,22,0,1,4
1177,01-02-2022,22,1,0,0
1177,01-03-2022,22,2,0,0
1177,01-04-2022,22,0,0,16
1177,01-05-2022,22,0,0,0
1177,01-06-2022,22,1,1,4
1177,01-07-2022,22,0,0,12
1177,01-08-2022,22,1,0,8
1177,01-09-2022,22,1,1,0
1177,01-10-2022,22,0,0,0
1177,01-11-2022,22,0,0,0
1177,01-12-2022,22,1,0,0
1177,01-01-2023,22,1,1,16
1177,01-02-2023,22,0,0,0
1177,01-03-2023,22,0,1,0
1177,01-04-2023,22,0,2,0
1177,01-05-2023,22,1,0,16
1177,01-06-2023,22,0,3,0
1177,01-07-2023,22,0,2,4
1177,01-08-2023,22,0,1,0
1177,01-09-2023,22,0,0,0
1177,01-10-2023,22,0,0,4
1177,01-11-2023,22,1,0,0
1177,01-12-2023,22,0,1,8
1177,01-01-2024,22,1,2,4
1177,01-02-2024,22,2,0,8
1177,01-03-2024,22,1,0,0
1177,01-04-2024,22,0,1,8
1177,01-05-2024,22,1,0,4
1177,01-06-2024,22,0,3,4
1177,01-07-2024,22,1,2,4
1177,01-08-2024,22,0,1,0
1177,01-09-2024,22,2,1,0
1177,01-10-2024,22,1,0,16
1177,01-11-2024,22,2,0,0
1177,01-12-2024,22,1,0,0
1177,01-01-2025,22,1,0,0
1177,01-02-2025,22,0,0,8
1177,01-03-2025,22,0,0,0
1177,01-04-2025,22,2,1,0
1177,01-05-2025,22,0,0,4
1177,01-06-2025,22,0,1,4
1177,01-07-2025,22,1,0,0
1177,01-08-2025,22,0,0,16
1177,01-09-2025,22,1,1,0
1177,01-10-2025,22,1,2,12
1177,01-11-2025,22,0,2,4
1178,01-06-2020,22,2,0,12
1178,01-07-2020,22,2,1,0
1178,01-08-2020,22,0,0,0
1178,01-09-2020,22,1,1,4
1178,01-10-2020,22,0,1,8
1178,01-11-2020,22,0,0,0
1178,01-12-2020,22,0,1,4
1178,01-01-2021,22,2,0,4
1178,01-02-2021,22,0,0,0
1178,01-03-2021,22,0,1,0
1178,01-04-2021,22,0,1,0
1178,01-05-2021,22,2,1,0
1178,01-06-2021,22,1,0,4
1178,01-07-2021,22,0,0,4
1178,01-08-2021,22,2,1,4
1178,01-09-2021,22,0,0,4
1178,01-10-2021,22,1,0,8
1178,01-11-2021,22,2,1,0
1178,01-12-2021,22,1,0,12
1178,01-01-2022,22,0,0,0
1178,01-02-2022,22,0,1,0
1178,01-03-2022,22,0,0,4
1178,01-04-2022,22,0,0,0
1178,01-05-2022,22,1,1,12
1178,01-06-2022,22,0,2,0
1178,01-07-2022,22,0,1,0
1178,01-08-2022,22,0,2,0
1178,01-09-2022,22,0,2,4
1178,01-10-2022,22,0,0,0
1178,01-11-2022,22,1,2,4
1178,01-12-2022,22,2,1,0
1178,01-01-2023,22,2,0,4
1178,01-02-2023,22,0,1,4
1178,01-03-2023,22,0,1,0
1178,01-04-2023,22,0,2,0
1178,01-05-2023,22,1,1,0
1178,01-06-2023,22,2,1,0
1178,01-07-2023,22,0,0,0
1178,01-08-2023,22,1,0,0
1178,01-09-2023,22,1,2,0
1178,01-10-2023,22,1,1,16
1178,01-11-2023,22,0,3,12
1178,01-12-2023,22,0,2,0
1178,01-01-2024,22,1,1,0
1178,01-02-2024,22,0,0,0
1178,01-03-2024,22,2,0,4
1178,01-04-2024,22,1,0,0
1178,01-05-2024,22,1,0,0
1178,01-06-2024,22,0,1,0
1178,01-07-2024,22,0,0,8
1178,01-08-2024,22,0,1,0
1178,01-09-2024,22,1,2,0
1178,01-10-2024,22,1,2,16
1178,01-11-2024,22,1,0,4
1178,01-12-2024,22,0,0,0
1178,01-01-2025,22,1,0,0
1178,01-02-2025,22,1,2,0
1179,01-05-2020,22,1,1,4
1179,01-06-2020,22,1,1,0
